Initial state,P(Loser = Player 1)
"(6, 10, 1)",738987312832470996886/2626941360963688147249
"(6, 10, 2)",13759/45057
"(6, 10, 3)",1446287889182630239094182049/4284582515419850365308595554
"(6, 10, 4)",1197064/3477927
"(6, 10, 5)",23116850618517454250797454599207/70410412000472974243228788525914
"(6, 10, 6)",1246820/3015579
"(6, 10, 7)",20323258872858040228773675436034973719320/46743244277167462741038677307002127575369
"(6, 10, 8)",1038528790106/2351413678929
"(6, 10, 9)",759567775927544483878001093898306760396335222251/1693402994299282919546685127097567088058799043073
"(6, 10, 10)",511123077923/1280268756186
"(7, 1, 1)",359/15019
"(7, 1, 2)",410462/8115163
"(7, 1, 3)",558366/7036351
"(7, 1, 4)",33722038670/335916239847
"(7, 1, 5)",75588135178/640134378093
"(7, 1, 6)",10585317243585580/68835768269458623
"(7, 1, 7)",25315608258419/104025194330271
"(7, 1, 8)",160472039254553432359/617377397233255101765
"(7, 1, 9)",4154009727793205428955/15761648165782128883494
"(7, 1, 10)",734473081143438842287816733/2737547722959924224019085871
"(7, 2, 1)",410462/8115163
"(7, 2, 2)",444981/7036351
"(7, 2, 3)",254360004763/2351413678929
"(7, 2, 4)",24966662904/213378126031
"(7, 2, 5)",88754631323918723/550686146155668984
"(7, 2, 6)",6262994783936/34675064776757
"(7, 2, 7)",1403197250311820713084/5419201597936350337715
"(7, 2, 8)",687554738879894494218/2626941360963688147249
"(7, 2, 9)",99621487452745480376598205/357071442125207507480750331
"(7, 2, 10)",202255009965356067412430737/714097085903308394218099259
"(7, 3, 1)",558366/7036351
"(7, 3, 2)",254360004763/2351413678929
"(7, 3, 3)",136757774089/1280268756186
"(7, 3, 4)",11604886205756881/68835768269458623
"(7, 3, 5)",19809214694639/104025194330271
"(7, 3, 6)",215159423636384954035/1083840319587270067543
"(7, 3, 7)",4410598200893039846603/15761648165782128883494
"(7, 3, 8)",796074097320314278274856379/2737547722959924224019085871
"(7, 3, 9)",2472210764777140449198906577/8569165030839700730617191108
"(7, 3, 10)",320516318842776372063420807077054877887/1043305973055635610020309900529547271796
"(7, 4, 1)",33722038670/335916239847
"(7, 4, 2)",24966662904/213378126031
"(7, 4, 3)",11604886205756881/68835768269458623
"(7, 4, 4)",5801365285876/34675064776757
"(7, 4, 5)",101463000919612565165/464502994108830028947
"(7, 4, 6)",600571031261278568635/2626941360963688147249
"(7, 4, 7)",1635602315964957485816592205/5475095445919848448038171742
"(7, 4, 8)",211696273618578498127796590/714097085903308394218099259
"(7, 4, 9)",328944899393586677784916720333568379763/1043305973055635610020309900529547271796
"(7, 4, 10)",11295240861401859794932334822409/35205206000236487121614394262957
"(7, 5, 1)",75588135178/640134378093
"(7, 5, 2)",88754631323918723/550686146155668984
"(7, 5, 3)",19809214694639/104025194330271
"(7, 5, 4)",101463000919612565165/464502994108830028947
"(7, 5, 5)",1495573108152538186574/7880824082891064441747
"(7, 5, 6)",15156047813432446789972936/61749196758494531368851561
"(7, 5, 7)",16032800973387054713705009771/51414990185038204383703146648
"(7, 5, 8)",28101515863953933426662002135405940854/86942164421302967501692491710795605983
"(7, 5, 9)",413771572596055722588916051794857/1267387416008513536378118193466452
"(7, 5, 10)",1025036584870331492628793450810835833350022523/3227076074850434383096189279745317374962332094
"(7, 6, 1)",10585317243585580/68835768269458623
"(7, 6, 2)",6262994783936/34675064776757
"(7, 6, 3)",215159423636384954035/1083840319587270067543
"(7, 6, 4)",600571031261278568635/2626941360963688147249
"(7, 6, 5)",15156047813432446789972936/61749196758494531368851561
"(7, 6, 6)",301464750835436570957115155/1428194171806616788436198518
"(7, 6, 7)",27705167095743421193833153054941515075/86942164421302967501692491710795605983
"(7, 6, 8)",70443594459015458601326702870501/211231236001418922729686365577742
"(7, 6, 9)",1094294202427660478916841922300222010952955523/3227076074850434383096189279745317374962332094
"(7, 6, 10)",48074449808793907986409540483271529395960/140229732831502388223116031921006382726107
"(7, 7, 1)",25315608258419/104025194330271
"(7, 7, 2)",1403197250311820713084/5419201597936350337715
"(7, 7, 3)",4410598200893039846603/15761648165782128883494
"(7, 7, 4)",1635602315964957485816592205/5475095445919848448038171742
"(7, 7, 5)",16032800973387054713705009771/51414990185038204383703146648
"(7, 7, 6)",27705167095743421193833153054941515075/86942164421302967501692491710795605983
"(7, 7, 7)",1/3
"(7, 7, 8)",1904054206063993640028937777130897688297685112/4840614112275651574644283919617976062443498141
"(7, 7, 9)",671000950603451187742716364537198524680083/1682756793978028658677392383052076592713284
"(7, 7, 10)",10701329562304937193818478078712516654725910825992742004/26349741105422714526659239380113474611809290223256934961
"(7, 8, 1)",160472039254553432359/617377397233255101765
"(7, 8, 2)",687554738879894494218/2626941360963688147249
"(7, 8, 3)",796074097320314278274856379/2737547722959924224019085871
"(7, 8, 4)",211696273618578498127796590/714097085903308394218099259
"(7, 8, 5)",28101515863953933426662002135405940854/86942164421302967501692491710795605983
"(7, 8, 6)",70443594459015458601326702870501/211231236001418922729686365577742
"(7, 8, 7)",1904054206063993640028937777130897688297685112/4840614112275651574644283919617976062443498141
"(7, 8, 8)",50647467599861830580018648745952811514934/140229732831502388223116031921006382726107
"(7, 8, 9)",141554105269474646351856638527740253573722749957726650/342204429940554734112457654287187981971549223678661493
"(7, 8, 10)",3564887629390315994346023333630442642733245746983/8467014971496414597733425635487835440293995215365
"(7, 9, 1)",4154009727793205428955/15761648165782128883494
"(7, 9, 2)",99621487452745480376598205/357071442125207507480750331
"(7, 9, 3)",2472210764777140449198906577/8569165030839700730617191108
"(7, 9, 4)",328944899393586677784916720333568379763/1043305973055635610020309900529547271796
"(7, 9, 5)",413771572596055722588916051794857/1267387416008513536378118193466452
"(7, 9, 6)",1094294202427660478916841922300222010952955523/3227076074850434383096189279745317374962332094
"(7, 9, 7)",671000950603451187742716364537198524680083/1682756793978028658677392383052076592713284
"(7, 9, 8)",141554105269474646351856638527740253573722749957726650/342204429940554734112457654287187981971549223678661493
"(7, 9, 9)",28260024576355584180548656248676822578778017995654/76203134743467731379600830719390518962645956938285
"(7, 9, 10)",325764940111299749373672914192107345461842584820008246517004921354351/771321218426087187236880725223482639977633998680255076780208347326648
"(7, 10, 1)",734473081143438842287816733/2737547722959924224019085871
"(7, 10, 2)",202255009965356067412430737/714097085903308394218099259
"(7, 10, 3)",320516318842776372063420807077054877887/1043305973055635610020309900529547271796
"(7, 10, 4)",11295240861401859794932334822409/35205206000236487121614394262957
"(7, 10, 5)",1025036584870331492628793450810835833350022523/3227076074850434383096189279745317374962332094
"(7, 10, 6)",48074449808793907986409540483271529395960/140229732831502388223116031921006382726107
"(7, 10, 7)",10701329562304937193818478078712516654725910825992742004/26349741105422714526659239380113474611809290223256934961
"(7, 10, 8)",3564887629390315994346023333630442642733245746983/8467014971496414597733425635487835440293995215365
"(7, 10, 9)",325764940111299749373672914192107345461842584820008246517004921354351/771321218426087187236880725223482639977633998680255076780208347326648
"(7, 10, 10)",4166006209898765198610167144453884586837263365157615307/11046774187701380572574518534649183196387591553689214837
"(8, 1, 1)",410462/24345489
"(8, 1, 2)",255025/7036351
"(8, 1, 3)",24060863846/335916239847
"(8, 1, 4)",36561916919/426756252062
"(8, 1, 5)",2383276103789119/22945256089819541
"(8, 1, 6)",8162311451319/69350129553514
"(8, 1, 7)",1482118409944583198315/9754562876285430607887
"(8, 1, 8)",633271775931942914526/2626941360963688147249
"(8, 1, 9)",701677605961256609079946914/2737547722959924224019085871
"(8, 1, 10)",740727527044039729770999597/2856388343613233576872397036
"(8, 2, 1)",255025/7036351
"(8, 2, 2)",5/93
"(8, 2, 3)",5856941403/60965178866
"(8, 2, 4)",23/218
"(8, 2, 5)",8962864258179/69350129553514
"(8, 2, 6)",2396/15365
"(8, 2, 7)",485134555748074845689/2626941360963688147249
"(8, 2, 8)",3820/15019
"(8, 2, 9)",374115004227025486982536981/1428194171806616788436198518
"(8, 2, 10)",13363751/48690978
"(8, 3, 1)",24060863846/335916239847
"(8, 3, 2)",5856941403/60965178866
"(8, 3, 3)",409007080045582/4049162839379919
"(8, 3, 4)",4702584231044/34675064776757
"(8, 3, 5)",8282959736768696317703/48772814381427153039435
"(8, 3, 6)",479279887713938958247/2626941360963688147249
"(8, 3, 7)",568288498024975990588395127/2737547722959924224019085871
"(8, 3, 8)",394934518913712834372635387/1428194171806616788436198518
"(8, 3, 9)",48246349874781843733166745247378819033/173884328842605935003384983421591211966
"(8, 3, 10)",30767264991433284758583217097483/105615618000709461364843182788871
"(8, 4, 1)",36561916919/426756252062
"(8, 4, 2)",23/218
"(8, 4, 3)",4702584231044/34675064776757
"(8, 4, 4)",1/7
"(8, 4, 5)",538272336610323324645/2626941360963688147249
"(8, 4, 6)",3206/15019
"(8, 4, 7)",654382436114523796819304755/2856388343613233576872397036
"(8, 4, 8)",2/7
"(8, 4, 9)",10692225188032232226135192256293/35205206000236487121614394262957
"(8, 4, 10)",2171411/7036351
"(8, 5, 1)",2383276103789119/22945256089819541
"(8, 5, 2)",8962864258179/69350129553514
"(8, 5, 3)",8282959736768696317703/48772814381427153039435
"(8, 5, 4)",538272336610323324645/2626941360963688147249
"(8, 5, 5)",68810295505356126638152185/391078246137132032002726553
"(8, 5, 6)",1971675305697713764429424653/8569165030839700730617191108
"(8, 5, 7)",41408836272081585604572735815520515359/173884328842605935003384983421591211966
"(8, 5, 8)",31995610882613271655561849376380/105615618000709461364843182788871
"(8, 5, 9)",507136531267535841773086345514391781040961959/1613538037425217191548094639872658687481166047
"(8, 5, 10)",128965010414530148738649854984763300791648/420689198494507164669348095763019148178321
"(8, 6, 1)",8162311451319/69350129553514
"(8, 6, 2)",2396/15365
"(8, 6, 3)",479279887713938958247/2626941360963688147249
"(8, 6, 4)",3206/15019
"(8, 6, 5)",1971675305697713764429424653/8569165030839700730617191108
"(8, 6, 6)",1590310/8115163
"(8, 6, 7)",26390555492094411543613541881792/105615618000709461364843182788871
"(8, 6, 8)",18547/59129
"(8, 6, 9)",15377479848773594929320916424933501627964/46743244277167462741038677307002127575369
"(8, 6, 10)",256821221596/783804559643
"(8, 7, 1)",1482118409944583198315/9754562876285430607887
"(8, 7, 2)",485134555748074845689/2626941360963688147249
"(8, 7, 3)",568288498024975990588395127/2737547722959924224019085871
"(8, 7, 4)",654382436114523796819304755/2856388343613233576872397036
"(8, 7, 5)",41408836272081585604572735815520515359/173884328842605935003384983421591211966
"(8, 7, 6)",26390555492094411543613541881792/105615618000709461364843182788871
"(8, 7, 7)",1032505700147664294586408365356180685848127917/4840614112275651574644283919617976062443498141
"(8, 7, 8)",89582265231640557643097383175053571211173/280459465663004776446232063842012765452214
"(8, 7, 9)",800000710346640300797111410653711112507931444125624661/2395431009583883138787203580010315873800844565750630451
"(8, 7, 10)",5746457890019920017452298850625420446012006595357/16934029942992829195466851270975670880587990430730
"(8, 8, 1)",633271775931942914526/2626941360963688147249
"(8, 8, 2)",3820/15019
"(8, 8, 3)",394934518913712834372635387/1428194171806616788436198518
"(8, 8, 4)",2/7
"(8, 8, 5)",31995610882613271655561849376380/105615618000709461364843182788871
"(8, 8, 6)",18547/59129
"(8, 8, 7)",89582265231640557643097383175053571211173/280459465663004776446232063842012765452214
"(8, 8, 8)",1/3
"(8, 8, 9)",9972384273443292028375342136207813732146100992318/25401044914489243793200276906463506320881985646095
"(8, 8, 10)",84876167244/213378126031
"(8, 9, 1)",701677605961256609079946914/2737547722959924224019085871
"(8, 9, 2)",374115004227025486982536981/1428194171806616788436198518
"(8, 9, 3)",48246349874781843733166745247378819033/173884328842605935003384983421591211966
"(8, 9, 4)",10692225188032232226135192256293/35205206000236487121614394262957
"(8, 9, 5)",507136531267535841773086345514391781040961959/1613538037425217191548094639872658687481166047
"(8, 9, 6)",15377479848773594929320916424933501627964/46743244277167462741038677307002127575369
"(8, 9, 7)",800000710346640300797111410653711112507931444125624661/2395431009583883138787203580010315873800844565750630451
"(8, 9, 8)",9972384273443292028375342136207813732146100992318/25401044914489243793200276906463506320881985646095
"(8, 9, 9)",104213610244823245027580933359126843757853226797266325884869860212822/289245456909782695213830271958805989991612749505095653792578130247493
"(8, 9, 10)",4540068060209558759511514439729011903985417257206499705/11046774187701380572574518534649183196387591553689214837
"(8, 10, 1)",740727527044039729770999597/2856388343613233576872397036
"(8, 10, 2)",13363751/48690978
"(8, 10, 3)",30767264991433284758583217097483/105615618000709461364843182788871
"(8, 10, 4)",2171411/7036351
"(8, 10, 5)",128965010414530148738649854984763300791648/420689198494507164669348095763019148178321
"(8, 10, 6)",256821221596/783804559643
"(8, 10, 7)",5746457890019920017452298850625420446012006595357/16934029942992829195466851270975670880587990430730
"(8, 10, 8)",84876167244/213378126031
"(8, 10, 9)",4540068060209558759511514439729011903985417257206499705/11046774187701380572574518534649183196387591553689214837
"(8, 10, 10)",8442844064536220/22945256089819541
"(9, 1, 1)",255025/21109053
"(9, 1, 2)",3452136771/111972079949
"(9, 1, 3)",163004143507/2560537512372
"(9, 1, 4)",21731041606971661/275343073077834492
"(9, 1, 5)",37258396453981/416100777321084
"(9, 1, 6)",105044101818595710688/995363558804635776315
"(9, 1, 7)",931240165448274728564/7880824082891064441747
"(9, 1, 8)",31983777828015344928578196/210580594073840324924545067
"(9, 1, 9)",6170342275611876828828238657/25707495092519102191851573324
"(9, 1, 10)",1596829394531095315965300617939891923265/6259835838333813660121859403177283630776
"(9, 2, 1)",3452136771/111972079949
"(9, 2, 2)",8322220968/213378126031
"(9, 2, 3)",3922124817542633/45890512179639082
"(9, 2, 4)",3356534625144/34675064776757
"(9, 2, 5)",11378193691287034536133/97545628762854306078870
"(9, 2, 6)",324431858201747931467/2626941360963688147249
"(9, 2, 7)",16245357732175112851974179/102020412035773573565928666
"(9, 2, 8)",381707373755475001286016080/2142291257709925182654297777
"(9, 2, 9)",791354051673812233759182055545189304571/3129917919166906830060929701588641815388
"(9, 2, 10)",26990843509876019987529654952198/105615618000709461364843182788871
"(9, 3, 1)",163004143507/2560537512372
"(9, 3, 2)",3922124817542633/45890512179639082
"(9, 3, 3)",2/21
"(9, 3, 4)",675809227839086357802/5419201597936350337715
"(9, 3, 5)",2147241197669846881805/15761648165782128883494
"(9, 3, 6)",5/31
"(9, 3, 7)",1389478621846950263595314245/7344998597862600626243306664
"(9, 3, 8)",1976413689149239819074732949351673396/9660240491255885277965832412310622887
"(9, 3, 9)",347/1308
"(9, 3, 10)",2689330248240248046407534424416600084656833985/9681228224551303149288567839235952124886996282
"(9, 4, 1)",21731041606971661/275343073077834492
"(9, 4, 2)",3356534625144/34675064776757
"(9, 4, 3)",675809227839086357802/5419201597936350337715
"(9, 4, 4)",284346357960409361247/2626941360963688147249
"(9, 4, 5)",40143082944042059223141891/238047628083471671653833554
"(9, 4, 6)",76054154413859993083500563/408055477659033368124628148
"(9, 4, 7)",10021772899923913319673213820345855123/49681236812173124286681423834740346276
"(9, 4, 8)",7196779647136229956407484635111/35205206000236487121614394262957
"(9, 4, 9)",906646514527632847107700978076975197973790045/3227076074850434383096189279745317374962332094
"(9, 4, 10)",122124527023345097123664802448109548824336/420689198494507164669348095763019148178321
"(9, 5, 1)",37258396453981/416100777321084
"(9, 5, 2)",11378193691287034536133/97545628762854306078870
"(9, 5, 3)",2147241197669846881805/15761648165782128883494
"(9, 5, 4)",40143082944042059223141891/238047628083471671653833554
"(9, 5, 5)",1066609397425461720748840283/6426873773129775547962893331
"(9, 5, 6)",6150581022355610676061190564659997821/28980721473767655833897497236931868661
"(9, 5, 7)",140124101731982449351246714490593/633693708004256768189059096733226
"(9, 5, 8)",377328101854047301057012517332173858176144553/1613538037425217191548094639872658687481166047
"(9, 5, 9)",1503830038698322507938402328305876439110739/5048270381934085976032177149156229778139852
"(9, 5, 10)",235369241483108100216823638789429656513433450410590993/798477003194627712929067860003438624600281521916876817
"(9, 6, 1)",105044101818595710688/995363558804635776315
"(9, 6, 2)",324431858201747931467/2626941360963688147249
"(9, 6, 3)",5/31
"(9, 6, 4)",76054154413859993083500563/408055477659033368124628148
"(9, 6, 5)",6150581022355610676061190564659997821/28980721473767655833897497236931868661
"(9, 6, 6)",20/109
"(9, 6, 7)",759211549225524078190092406649628139599224541/3227076074850434383096189279745317374962332094
"(9, 6, 8)",34227667016905884585648801382250811880493/140229732831502388223116031921006382726107
"(9, 6, 9)",14167/46095
"(9, 6, 10)",5375181926501204132260369193356643592299623552079/16934029942992829195466851270975670880587990430730
"(9, 7, 1)",931240165448274728564/7880824082891064441747
"(9, 7, 2)",16245357732175112851974179/102020412035773573565928666
"(9, 7, 3)",1389478621846950263595314245/7344998597862600626243306664
"(9, 7, 4)",10021772899923913319673213820345855123/49681236812173124286681423834740346276
"(9, 7, 5)",140124101731982449351246714490593/633693708004256768189059096733226
"(9, 7, 6)",759211549225524078190092406649628139599224541/3227076074850434383096189279745317374962332094
"(9, 7, 7)",170377446385563141595979826988839771676559/841378396989014329338696191526038296356642
"(9, 7, 8)",201517187450306771175698566554140995425617957306973080/798477003194627712929067860003438624600281521916876817
"(9, 7, 9)",47943110167112147199052174470713696383867938942631/152406269486935462759201661438781037925291913876570
"(9, 7, 10)",108977483413453890814575340919166558703948230819240051431853768915397/330566236468323080244377453667206845704700285148680747191517863139992
"(9, 8, 1)",31983777828015344928578196/210580594073840324924545067
"(9, 8, 2)",381707373755475001286016080/2142291257709925182654297777
"(9, 8, 3)",1976413689149239819074732949351673396/9660240491255885277965832412310622887
"(9, 8, 4)",7196779647136229956407484635111/35205206000236487121614394262957
"(9, 8, 5)",377328101854047301057012517332173858176144553/1613538037425217191548094639872658687481166047
"(9, 8, 6)",34227667016905884585648801382250811880493/140229732831502388223116031921006382726107
"(9, 8, 7)",201517187450306771175698566554140995425617957306973080/798477003194627712929067860003438624600281521916876817
"(9, 8, 8)",5456276367602659736449592634047878856589783661459/25401044914489243793200276906463506320881985646095
"(9, 8, 9)",185031846664959450186249338599679146233759522707829327907708270034671/578490913819565390427660543917611979983225499010191307585156260494986
"(9, 8, 10)",3692716722761376481734198708692302876985441716941938617/11046774187701380572574518534649183196387591553689214837
"(9, 9, 1)",6170342275611876828828238657/25707495092519102191851573324
"(9, 9, 2)",791354051673812233759182055545189304571/3129917919166906830060929701588641815388
"(9, 9, 3)",347/1308
"(9, 9, 4)",906646514527632847107700978076975197973790045/3227076074850434383096189279745317374962332094
"(9, 9, 5)",1503830038698322507938402328305876439110739/5048270381934085976032177149156229778139852
"(9, 9, 6)",14167/46095
"(9, 9, 7)",47943110167112147199052174470713696383867938942631/152406269486935462759201661438781037925291913876570
"(9, 9, 8)",185031846664959450186249338599679146233759522707829327907708270034671/578490913819565390427660543917611979983225499010191307585156260494986
"(9, 9, 9)",1/3
"(9, 9, 10)",255251609708704155247575623341096002181868794486072993225178966235090339498685237/650601217491802300436959194816660273443895106112585651284984080366466613120808936
"(9, 10, 1)",1596829394531095315965300617939891923265/6259835838333813660121859403177283630776
"(9, 10, 2)",26990843509876019987529654952198/105615618000709461364843182788871
"(9, 10, 3)",2689330248240248046407534424416600084656833985/9681228224551303149288567839235952124886996282
"(9, 10, 4)",122124527023345097123664802448109548824336/420689198494507164669348095763019148178321
"(9, 10, 5)",235369241483108100216823638789429656513433450410590993/798477003194627712929067860003438624600281521916876817
"(9, 10, 6)",5375181926501204132260369193356643592299623552079/16934029942992829195466851270975670880587990430730
"(9, 10, 7)",108977483413453890814575340919166558703948230819240051431853768915397/330566236468323080244377453667206845704700285148680747191517863139992
"(9, 10, 8)",3692716722761376481734198708692302876985441716941938617/11046774187701380572574518534649183196387591553689214837
"(9, 10, 9)",255251609708704155247575623341096002181868794486072993225178966235090339498685237/650601217491802300436959194816660273443895106112585651284984080366466613120808936
"(9, 10, 10)",322352991888672204383065834828836732814761884132580805082928409618433/897015618933726609046711175540668692802579934916003127026343873340697
"(10, 1, 1)",1150712257/111972079949
"(10, 1, 2)",10641271771/426756252062
"(10, 1, 3)",370379102761643/8098325678759838
"(10, 1, 4)",2490749577977/34675064776757
"(10, 1, 5)",1618477510598505594437/19509125752570861215774
"(10, 1, 6)",247143895297849989524/2626941360963688147249
"(10, 1, 7)",22391464781097731655275182/210580594073840324924545067
"(10, 1, 8)",24150233567976034167844849/204027738829516684062314074
"(10, 1, 9)",3762814143770034654518082859356383029/24840618406086562143340711917370173138
"(10, 1, 10)",25267731377901588796510769314538/105615618000709461364843182788871
"(10, 2, 1)",10641271771/426756252062
"(10, 2, 2)",23/654
"(10, 2, 3)",4485442864319/69350129553514
"(10, 2, 4)",1343/15365
"(10, 2, 5)",278213826966303319797/2626941360963688147249
"(10, 2, 6)",10415/90114
"(10, 2, 7)",1105529088292346747529372445/8569165030839700730617191108
"(10, 2, 8)",3838312/24345489
"(10, 2, 9)",18999926756824051426691778146159/105615618000709461364843182788871
"(10, 2, 10)",3514235/14072702
"(10, 3, 1)",370379102761643/8098325678759838
"(10, 3, 2)",4485442864319/69350129553514
"(10, 3, 3)",215159423636384954035/3251520958761810202629
"(10, 3, 4)",21373553795588457943/202072412381822165173
"(10, 3, 5)",651669707672249660529056387/5475095445919848448038171742
"(10, 3, 6)",1044874965853371223617369535/8569165030839700730617191108
"(10, 3, 7)",12030312683063697523911203982914608849/74521855218259686430022135752110519414
"(10, 3, 8)",6419190235246430932105089773154/35205206000236487121614394262957
"(10, 3, 9)",1817666491821791195506792054524695001458372717/9681228224551303149288567839235952124886996282
"(10, 3, 10)",12193871613579480875550613196328213571903/46743244277167462741038677307002127575369
"(10, 4, 1)",2490749577977/34675064776757
"(10, 4, 2)",1343/15365
"(10, 4, 3)",21373553795588457943/202072412381822165173
"(10, 4, 4)",1565/15019
"(10, 4, 5)",588408902269899050463630137/4284582515419850365308595554
"(10, 4, 6)",1173287/6955854
"(10, 4, 7)",6619759915529824455169932917590/35205206000236487121614394262957
"(10, 4, 8)",1334943/7036351
"(10, 4, 9)",178926755279706150738990054746200153602545/841378396989014329338696191526038296356642
"(10, 4, 10)",218464649615/783804559643
"(10, 5, 1)",1618477510598505594437/19509125752570861215774
"(10, 5, 2)",278213826966303319797/2626941360963688147249
"(10, 5, 3)",651669707672249660529056387/5475095445919848448038171742
"(10, 5, 4)",588408902269899050463630137/4284582515419850365308595554
"(10, 5, 5)",1/7
"(10, 5, 6)",42883773569719670841313880542069/211231236001418922729686365577742
"(10, 5, 7)",278483148496139666555320938153983201682476715/1328796030820767098921960291659836566160960274
"(10, 5, 8)",92342367639271024831756694344493997538766/420689198494507164669348095763019148178321
"(10, 5, 9)",42584368956392336176064359177665270544790175722309670823/184448187737959001686614675660794322282665031562798544727
"(10, 5, 10)",2/7
"(10, 6, 1)",247143895297849989524/2626941360963688147249
"(10, 6, 2)",10415/90114
"(10, 6, 3)",1044874965853371223617369535/8569165030839700730617191108
"(10, 6, 4)",1173287/6955854
"(10, 6, 5)",42883773569719670841313880542069/211231236001418922729686365577742
"(10, 6, 6)",521939/3015579
"(10, 6, 7)",31185506404134359550385465129629932172187/140229732831502388223116031921006382726107
"(10, 6, 8)",542421224035/2351413678929
"(10, 6, 9)",3963170257216180224426471138635959684325014656141/16934029942992829195466851270975670880587990430730
"(10, 6, 10)",769145678263/2560537512372
"(10, 7, 1)",22391464781097731655275182/210580594073840324924545067
"(10, 7, 2)",1105529088292346747529372445/8569165030839700730617191108
"(10, 7, 3)",12030312683063697523911203982914608849/74521855218259686430022135752110519414
"(10, 7, 4)",6619759915529824455169932917590/35205206000236487121614394262957
"(10, 7, 5)",278483148496139666555320938153983201682476715/1328796030820767098921960291659836566160960274
"(10, 7, 6)",31185506404134359550385465129629932172187/140229732831502388223116031921006382726107
"(10, 7, 7)",4947081980812840139022283222688441302357468571271450953/26349741105422714526659239380113474611809290223256934961
"(10, 7, 8)",4057796794192277189322505753089365149109492341407/16934029942992829195466851270975670880587990430730
"(10, 7, 9)",71728306381273134735949505832494996577467078230757516345829236938639/289245456909782695213830271958805989991612749505095653792578130247493
"(10, 7, 10)",3440383988901307686982175695097649304775164094265799765/11046774187701380572574518534649183196387591553689214837
"(10, 8, 1)",24150233567976034167844849/204027738829516684062314074
"(10, 8, 2)",3838312/24345489
"(10, 8, 3)",6419190235246430932105089773154/35205206000236487121614394262957
"(10, 8, 4)",1334943/7036351
"(10, 8, 5)",92342367639271024831756694344493997538766/420689198494507164669348095763019148178321
"(10, 8, 6)",542421224035/2351413678929
"(10, 8, 7)",4057796794192277189322505753089365149109492341407/16934029942992829195466851270975670880587990430730
"(10, 8, 8)",43625791543/213378126031
"(10, 8, 9)",2813989404730445331328805386227868415416732579540776515/11046774187701380572574518534649183196387591553689214837
"(10, 8, 10)",14502412025283321/45890512179639082
"(10, 9, 1)",3762814143770034654518082859356383029/24840618406086562143340711917370173138
"(10, 9, 2)",18999926756824051426691778146159/105615618000709461364843182788871
"(10, 9, 3)",1817666491821791195506792054524695001458372717/9681228224551303149288567839235952124886996282
"(10, 9, 4)",178926755279706150738990054746200153602545/841378396989014329338696191526038296356642
"(10, 9, 5)",42584368956392336176064359177665270544790175722309670823/184448187737959001686614675660794322282665031562798544727
"(10, 9, 6)",3963170257216180224426471138635959684325014656141/16934029942992829195466851270975670880587990430730
"(10, 9, 7)",71728306381273134735949505832494996577467078230757516345829236938639/289245456909782695213830271958805989991612749505095653792578130247493
"(10, 9, 8)",2813989404730445331328805386227868415416732579540776515/11046774187701380572574518534649183196387591553689214837
"(10, 9, 9)",70048999037196994970903974067234134540078758570219832417313073948142967061719231/325300608745901150218479597408330136721947553056292825642492040183233306560404468
"(10, 9, 10)",287331313522527202331822670355915979993909025391711160971707731861132/897015618933726609046711175540668692802579934916003127026343873340697
"(10, 10, 1)",25267731377901588796510769314538/105615618000709461364843182788871
"(10, 10, 2)",3514235/14072702
"(10, 10, 3)",12193871613579480875550613196328213571903/46743244277167462741038677307002127575369
"(10, 10, 4)",218464649615/783804559643
"(10, 10, 5)",2/7
"(10, 10, 6)",769145678263/2560537512372
"(10, 10, 7)",3440383988901307686982175695097649304775164094265799765/11046774187701380572574518534649183196387591553689214837
"(10, 10, 8)",14502412025283321/45890512179639082
"(10, 10, 9)",287331313522527202331822670355915979993909025391711160971707731861132/897015618933726609046711175540668692802579934916003127026343873340697
"(10, 10, 10)",1/3
"(11, 11, 11)",1/3
"(11, 11, 12)",96703829840948549127367587725427792815512089697352123213415452224259243694085635811370534617601301165162944393383325065/246966907899104674231884004050959951613755968488671600906261770083375878441272738764918593152717687889001188675443514073
"(11, 11, 13)",9414510321854589365971439005610402545354361519693570304393756734053193462460565283336539772164456058473/23828908029205911428469846002750720661408263537501953991825909953428210496312796137980442751643493027104
"(11, 11, 14)",475338677021245384680743123078616535029161170123145618787351837875010446523138452209099141850777874408055040018933179621013657521/1192766546766798951451838733128925387035646083380144501990800779434221896374549704370259808494892508893574812324857325604900596058
"(11, 11, 15)",46946781183874793732914487569970550736151147685645825198201172854426472877742573043412782745630564751890875852247295128/116033986639750653882070547846952475172193477294345194172506961735791621834028828736726550465225846671266847065138454557
"(11, 12, 11)",96703829840948549127367587725427792815512089697352123213415452224259243694085635811370534617601301165162944393383325065/246966907899104674231884004050959951613755968488671600906261770083375878441272738764918593152717687889001188675443514073
"(11, 12, 12)",711810710630229083488901986434353346749852901189832397100831276474446314181627048144644451174843042647/1985742335767159285705820500229226721784021961458496165985492496119017541359399678165036895970291085592
"(11, 12, 13)",1215084630782712973797939300077144720872915668011528823841653829574869459388242403593145592889875516285721742754816267201591308343/2981916366916997378629596832822313467589115208450361254977001948585554740936374260925649521237231272233937030812143314012251490145
"(11, 12, 14)",15916086342410000942036296157573529100519707215718531927499895845017991593703345897963575656510192962825040049847796621/38677995546583551294023515948984158390731159098115064724168987245263873944676276245575516821741948890422282355046151519
